ID1,CASEID,QCOL93,Q1035NO,Q1036N,Q1037M,Q1037P,Q1037O,Q1040A,Q1040B,Q1040C,Q1040D,Q1040E,Q1040F,Q1040G,Q1040H,Q1040I,Q1040X
2021,      281402201  2,1,2,AB,BC,B, , , , , , , , , , , 
2021,      281404101  5,1,2,ABC,C,C,C, , , , , , , , , , 
2021,      281404601  7,1,1,A,BK, , , , , , , , , , , , 
2021,      281404801  2,1,2,AB,BC,BC, ,2, , , , , , , , , 
2021,      281405201  4,1,3,AB,B,B, , , , , , , , , , , 
2021,      281503701  1,1,3,A,AB, , ,2, , , , , , , , , 
2021,      281504101  1,1,2,Y, , , , , , , , , , , , , 
2021,      281504101  1,2,1,A,BCK, , , , , , , , , , , , 
2021,      281600701  4,1,3,AC,BC, ,ABC, ,1, , , , , , , , 
2021,      281602901  2,1,3,AB,B,B, , , , , , , , , , , 
2021,      281602901  2,2,2,AB,B,B, , , , , , , , , , , 
2021,      281605301  2,1,3,AB,BCK,BK, ,2, , , , , , , , , 
2021,      281606801  2,1,4,A,K, , ,1, , , , , , , , , 
2021,      281607201  1,1,1,A,K, , , , , , , , , , , , 
2021,      281607501  2,1,5,AB,B,B, , , , , , , , , , , 
2021,      281609701  2,1,2,AB,BK,BK, ,2, , , , , , , , , 
2021,      281704701  2,1,3,A,G, , , , , , , , , , , , 
2021,      281709801  1,1,3,A,K, , , , , , , , , , , , 
2021,      281709901  2,1,1,AB,ABCE,ABC, , ,1, , , , , , , , 
2021,      281713001  4,1,1,AB,K,K, , , , , , , , , , , 
2021,      281803201  1,1,2,A,ABI, , , , , , , , , , , , 
2021,      281804101  4,1,1,AC,BCK, ,BCK, , , , , , , , , , 
2021,      281805701  2,1,1,AB,ABK,BK, ,2,2,2,2,2, , , , , 
2021,      281806401  2,1,2,AB,AK,K, , , , , , , , , , , 
2021,      281808401  2,1,2,AB,ABCIK,ABCIK, ,2, , , , , , , , , 
2021,      281900801  5,1,1,ACD,BC, ,BC, ,1,2, , , , , , , 
2021,      281903201  4,1,1,Y, , , ,2,2, , , , , ,2, , 
2021,      281905601  2,1,4,A,BCK, , ,2, , , , , , , , , 
2021,      281907501  1,1,2,A,BCK, , , , , , , , , , , , 
2021,      281907501  1,2,1,A,ABCK, , , , , , , , , , , , 
2021,      281909901  2,1,3,Y, , , , , , , , , , , , , 
2021,      281912001  2,1,4,AB,BCI,BC, , , , ,2, , , , , , 
2021,      282000201  1,1,2,A,K, , , , , , , , , , , , 
2021,      282003601  2,1,2,AB,AB,BC, , , , , , , , , , , 
2021,      282004201  2,1,3,A,BC, , , , , , , , , , , , 
2021,      282005201  2,1,2,AB,A,C, , , , , , , , , , , 
2021,      282009301  5,1,1,A,B, , , , , , , , , , , , 
2021,      282010001  1,1,1,Y, , , , , , , , , , , , , 
2021,      282101301  2,1,3,B, ,B, , , , , , , , , , , 
2021,      282101301  2,2,2,AB,BC,C, , , , , , , , , , , 
2021,      282101801  2,1,1,A,BCK, , , , , , , , , , , , 
2021,      282102201  1,1,2,A,BC, , , , , , , , , , , , 
2021,      282102201  1,2,1,A,BC, , , , , , , , , , , , 
2021,      282109602  2,1,1,A,BK, , , , , , , , , , , , 
2021,      282200201  1,1,2,A,ABC, , , , , , , , , , , , 
2021,      282203801  2,1,1,AB,BK,BK, , , , , , , , , , , 
2021,      282205601  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      282205901  2,1,2,AB,CK,CK, , , , , , , , , , , 
2021,      282302101  2,1,1,A,B, , , , , , , , , , , , 
2021,      282304101  1,1,3,A,ABC, , ,2,2, , , , , , , , 
2021,      282304901  2,1,3,A,K, , , , , , , , , , , , 
2021,      282306401  2,1,3,A,C, , , , , , , , , , , , 
2021,      282309201  4,1,1,A,B, , , , , , , , , , , , 
2021,      282309701  1,1,5,A,C, , ,2, , , , , , , , , 
2021,      282309701  1,2,4,A,C, , ,2, , , , , , , , , 
2021,      282402101  2,1,3,AB,CX,ACX, , , , , , , , , , , 
2021,      282402701  2,1,4,AB,BI,BI, , , , , , , , , , , 
2021,      282403801  2,1,1,AB,B,C, , , , , , , , , , , 
2021,      282412901  2,1,2,AB,BCE,B, , , , , , , , , , , 
2021,      282500101  2,1,1,AB,AB,B, , , , , , , , , , , 
2021,      282500301  2,1,4,AB,K,K, , , , , , , , , , , 
2021,      282504101  4,1,5,AB,ABC,BC, ,1,1,1,1,2, , ,2, , 
2021,      282513201  3,1,2,A,BC, , ,1, , , , , , , , , 
2021,      282603601  2,1,3,A,B, , ,2, , , , , , , , , 
2021,      282605101  1,1,1,A,K, , , , , , , , , , , , 
2021,      282609201  3,1,2,C, , ,B, , , , , , , , , , 
2021,      282609201  3,2,1,C, , ,B, , , , , , , , , , 
2021,      282612101  5,1,1,AB,BK,B, , , , , , , , , , , 
2021,      282613201  4,1,1,ABC,ABC,ABC,BC, , , , , , , , , , 
2021,      282703801  2,1,2,AB,C,C, , , , , , , , , , , 
2021,      282706001  2,1,2,AB,BC,C, , , , , , , , , , , 
2021,      282708301  3,1,1,A,BC, , , , , , , , , , , , 
2021,      282708901  2,1,4,AB,CX,CX, ,2, , , , , , , , , 
2021,      282801901  2,1,1,AB,BC,B, , , , , , , , , , , 
2021,      282802401  2,1,1,A,B, , , , , , , , , , , , 
2021,      282809101  2,1,1,AC,ABC, ,ABC, , , , , , , , , , 
2021,      282901201  2,1,2,A,ACK, , ,2, ,2, , , , , , , 
2021,      282901201  2,2,1,A,ABCK, , ,2, ,2, , , , , , , 
2021,      282903101  1,1,2,AB,ABK,BK, , , , , , , , , , , 
2021,      282905301  2,1,1,AB,ABCK,K, , , , , , , , , , , 
2021,      282905901  1,1,2,A,BCK, , , , , , , , , , , , 
2021,      282906401  2,1,3,AB,AK,K, , , , , , , , , , , 
2021,      282906901  2,1,3,AB,ABCK,BCK, , , , , , , , , , , 
2021,      282907301  1,1,4,A,BK, , ,2,2,2,2, , , , , , 
2021,      282909801  2,1,2,A,K, , ,2, , , , , , , , , 
2021,      283000301  2,1,1,A,ABCK, , , , , , , , , , , , 
2021,      283002601  2,1,3,A,K, , , , , , , , , , , , 
2021,      283004801  2,1,2,AB,BCK,BK, , , , , , , , , , , 
2021,      283004801  2,2,1,AB,BK,BCK, , , , , , , , , , , 
2021,      283010301  2,1,3,AD,AB, ,B,2,2,2, , , , , , , 
2021,      283012401  1,1,1,A,BCK, , , , , , , , , , , , 
2021,      283013701  2,1,2,AB,BCEK,K, ,1,1, , , , , , , , 
2021,      283013701  2,2,1,AB,BCEK,K, ,1,1, , , , , , , , 
2021,      283014301  2,1,2,AB,K,K, ,2, , , , , , , , , 
2021,      283103601  2,1,2,A,B, , , , , , , , , , , , 
2021,      283103701  2,1,4,A,ABCI, , ,2,2,2, , , , ,2, , 
2021,      283103701  2,2,3,A,ABCI, , ,2,2,2, , , , ,2, , 
2021,      283104701  2,1,3,A,BCK, , ,2,2,2,2, , , ,2, , 
2021,      283107601  2,1,2,AB,AK,K, , , , , , , , , , , 
2021,      283108701  2,1,2,AB,C,C, , ,2, , , , , , , , 
2021,      283200801  2,1,1,AB,ABC,ABC, , , , , , , , , , , 
2021,      283202501  1,1,2,AB,CK,CK, , , , , , , , , , , 
2021,      283205101  1,1,1,A,AB, , , , , , , , , , , , 
2021,      283205801  2,1,2,AB,CK,CK, , , , , , , , , , , 
2021,      283206501  2,1,1,A,K, , , , , , , , , , , , 
2021,      283209901  1,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      283210801  2,1,3,A,A, , , , , , , , , , , , 
2021,      283302201  1,1,1,AB,K,K, , , , , , , , , , , 
2021,      283305201  5,1,1,A,BK, , , , , , , , , , , , 
2021,      283307001  4,1,1,AB,BC,BC, , , , , , , , , , , 
2021,      283308801  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      283400301  2,1,3,AB,G,B, , , , , , , , , , , 
2021,      283401901  1,1,1,A,BC, , , , , , , , , , , , 
2021,      283403701  2,1,2,AB,BK,B, ,2,2, ,2, , , , , , 
2021,      283404601  2,1,2,A,B, , , , , , , , , , , , 
2021,      283406901  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      283407601  3,1,2,AB,K,K, ,2, , , , , , , , , 
2021,      283407601  3,2,1,AB,K,K, ,2, , , , , , , , , 
2021,      283500101  2,1,4,AB,X,X, ,2, ,2, , , , , , , 
2021,      283502201  2,1,2,AB,K,B, ,1,1,1,1, , , , , , 
2021,      283503301  2,1,1,B, ,BC, , , , , , , , , , , 
2021,      283600401  2,1,1,AB,ABC,B, ,1,2,2,2, , ,2, , , 
2021,      283703101  3,1,1,A,K, , , , , , , , , , , , 
2021,      283705301  2,1,3,Y, , , , , , , , , , , , , 
2021,      283800101  2,1,2,AB,AB,K, , , , , , , , , , , 
2021,      283801401  2,1,5,AB,AB,AB, ,2, ,2, , , , , , , 
2021,      283801501  2,1,1,AB,B,B, , , , , , , , , , , 
2021,      283802401  2,1,1,A,BK, , , , , , , , , , , , 
2021,      283803001  2,1,3,A,AB, , ,2, , , , , , , , , 
2021,      283803701  2,1,1,AB,B,B, , , , , , , , , , , 
2021,      283900501  2,1,4,AB,BK,BK, , , , , , , , , , , 
2021,      283900901  6,1,1,AB,B,B, ,1,1,1, , , , , , , 
2021,      283902501  1,1,2,A,BCE, , , , , , , , , ,2, , 
2021,      284003301  2,1,3,A,AB, , ,2,2, , , , , , , , 
2021,      284004101  1,1,4,A,BC, , , , , , , , , , , , 
2021,      284004101  1,2,3,A,BCE, , , , , , , , , , , , 
2021,      284004701  2,1,2,AB,B,B, ,1, , , ,1, , , , , 
2021,      284100601  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      284100701  1,1,3,A,CK, , ,2, , , , , , , , , 
2021,      284101201  4,1,1,A,CK, , , , , , , , , , , , 
2021,      284101601  1,1,2,A,BK, , ,2,2,2, , , , , , , 
2021,      284105101  2,1,2,AB,CK,BCK, , , , , , , , , , , 
2021,      284105501  2,1,2,AB,ABCK,BCK, ,2,2,2, , , , , , , 
2021,      284200301  1,1,1,A,AB, , , , , , , , , , , , 
2021,      284301001  1,1,2,A,CK, , ,2, , , , , , , , , 
2021,      284301701  2,1,2,AB,E,B, , , , , , , , , , , 
2021,      284302101  2,1,2,AB,ABK,BC, ,2,2,2, , , , ,2,2, 
2021,      284303301  2,1,3,AB,K,B, , , , , , , , , , , 
2021,      284404501  2,1,2,Y, , , , , , , , , , , , , 
2021,      284406401  2,1,2,ABD,CK,CK,K,2,2, , , , , , ,2, 
2021,      284406901  2,1,2,A,BC, , , , , , , , , , , , 
2021,      284414801  2,1,1,AB,K,BK, , , , , , , , , , , 
2021,      284415601  1,1,3,A,B, , , , , , , , , , , , 
2021,      284505001  2,1,3,AB,EK,K, ,2,2,2,2, , , , , , 
2021,      284506201  2,1,1,AB,BK,K, , , , , , , , , , , 
2021,      284510501  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      284511401  2,1,1,A,CEK, , , ,1,1, , , , , , , 
2021,      284601401  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      284601401  2,2,1,AB,K,K, , , , , , , , , , , 
2021,      284605701  2,1,2,AB,BK,BK, ,1,1, , , , , , , , 
2021,      284605901  2,1,2,A,BCK, , , , , , , , , , , , 
2021,      284613301  2,1,2,AB,C,BCK, , , , , , , , , , , 
2021,      284701101  1,1,2,B, ,CK, , , , , , , , , , , 
2021,      284702101  1,1,2,A,K, , , ,2, , , , , , , , 
2021,      284703301  2,1,3,Y, , , , , , , , , , , , , 
2021,      284709701  2,1,1,AB,AK,ABK, , , , , , , , , , , 
2021,      284710501  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      284710501  2,2,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      284802801  2,1,2,AB,AC,CK, , , , , , , , , , , 
2021,      284805901  2,1,3,AB,BC,C, , , , , , , , , , , 
2021,      284807801  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      284900201  2,1,1,AB,E,K, , , , , , , , , , , 
2021,      284906801  2,1,2,AB,K,K, ,2, , , , , , , , , 
2021,      285002301  2,1,2,A,BCK, , , , , , , , , , , , 
2021,      285002401  2,1,5,B, ,K, , ,2, , , , , , , , 
2021,      285003201  2,1,1,AB,A,E, ,1, , , , , , , , , 
2021,      285004301  2,1,2,A,B, , , , , , , , , , , , 
2021,      285004601  2,1,2,AB,AC,AC, , , , , , , , , , , 
2021,      285101001  2,1,1,AB,BCK,BCK, ,1, , , , , , , , , 
2021,      285103101  2,1,4,AD,CK, ,B, , , , , , , , , , 
2021,      285103101  2,2,3,AD,CK, ,B, , , , , , , , , , 
2021,      285107001  2,1,2,AB,CK,CK, , , , , , , , , , , 
2021,      285110501  2,1,1,AB,CK,CK, , , , , , , , , , , 
2021,      285111801  5,1,1,ACE,AC, ,K, , , , , , , , , , 
2021,      285201601  2,1,4,ABD,BE,EK,K, , , , , , , , , , 
2021,      285202801  2,1,4,AB,C,C, , , , , , , , , , , 
2021,      285203801  2,1,1,AB,KX,KX, , , , , , , , , , , 
2021,      285205901  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      285205901  2,2,1,AB,BC,BC, , , , , , , , , , , 
2021,      285209501  1,1,1,AB,AK,C, , , , , , , , , , , 
2021,      285303301  2,1,3,AD,BC, ,C,2,2,2, , , , , , , 
2021,      285305601  1,1,1,A,ABCK, , , , , , , , , , , , 
2021,      285309101  2,1,1,AB,BC,B, ,1,1, , , , , , , , 
2021,      285310001  2,1,3,A,K, , ,1,1, , , , , , , , 
2021,      285401201  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      285402501  2,1,4,AB,K,K, , , , , , , , , , , 
2021,      285402501  2,2,3,AB,K,K, , , , , , , , , , , 
2021,      285402601  2,1,3,A,BK, , , , , , , , , , , , 
2021,      285403501  2,1,3,A,CK, , ,2, ,2, , , , , , , 
2021,      285403501  2,2,2,A,ABCGK, , ,2, ,2, , , , , , , 
2021,      285403701  2,1,4,AB,CK,CK, , , , , , , , , , , 
2021,      285500901  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      285501801  2,1,1,A,C, , , , , , , , , , , , 
2021,      285505501  2,1,1,AB,ABC,ABC, , , , , , , , , , , 
2021,      285601101  2,1,4,AB,BCK,BK, ,2,2,2,2, , , , , , 
2021,      285605901  2,1,5,ABD,K,K,K, , , , , , , , , , 
2021,      285605901  2,2,4,ABD,EK,EK,EK, , , , , , , , , , 
2021,      285608901  2,1,1,AB,BK,BK, , , , , , , , ,2, , 
2021,      285609101  1,1,1,AB,CK,BK, , , , , , , , , , , 
2021,      285700601  2,1,4,A,AB, , , , ,2,2, , , , , , 
2021,      285709501  2,1,3,A,BEK, , , , , , , , , , , , 
2021,      285800601  2,1,2,A,K, , , , , , , , , , , , 
2021,      285800901  2,1,3,AB,BEK,BEK, ,2,2,2,2,2, , , , , 
2021,      285802401  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      285803301  4,1,1,A,BCEK, , , , , , , , , , , , 
2021,      285806801  2,1,1,AB,ACEK,CEK, , , , , , , , , , , 
2021,      285900901  2,1,3,ABD,BCK,BCK,BCK, , , , , , , , , , 
2021,      285903501  1,1,2,AC,BC, ,BC, , , , , , , , , , 
2021,      285904201  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      285909401  2,1,2,AB,BK,BK, , , , , , , , , , , 
2021,      285909401  2,2,1,AB,BK,BK, , , , , , , , , , , 
2021,      285910801  2,1,2,AB,B,B, , , , , , , , , , , 
2021,      286007501  1,1,1,A,CK, , , ,2, , , , , , , , 
2021,      286102801  2,1,3,AB,K,BK, , , , , , , , , , , 
2021,      286103001  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      286103301  1,1,1,AB,BCK,K, , , , , , , , , , , 
2021,      286200701  2,1,2,AB,CEK,CK, , , , , , , , , , , 
2021,      286205301  2,1,1,AB,BK,K, , , , , , , , , , , 
2021,      286212001  3,1,1,AB,K,K, , , , , , , , , , , 
2021,      286301901  1,1,3,A,CK, , , , , , , , , , , , 
2021,      286302601  2,1,1,AB,CK,CK, , , , , , , , , , , 
2021,      286303101  2,1,2,AB,BC,B, , , , , , , , , , , 
2021,      286304501  2,1,2,A,B, , , , , , , , , , , , 
2021,      286304601  1,1,1,Y, , , , , , , , , , , , , 
2021,      286305001  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      286400801  4,1,1,A,B, , , , , , , , , , , , 
2021,      286400901  2,1,2,A,BC, , ,1,1,1,1, , , , , , 
2021,      286403101  4,1,1,A,B, , , , , , , , , , , , 
2021,      286500601  1,1,2,AB,CK,K, , , , , , , , , , , 
2021,      286503801  1,1,1,A,CK, , ,1,1,1,1,1, , , , , 
2021,      286505701  2,1,1,AB,BK,BK, , , , , , , , , , , 
2021,      286506901  2,1,1,AB,BCK,BK, , , , , , , , , , , 
2021,      286507801  1,1,2,A,C, , ,1,2, , , , , ,2,2, 
2021,      286508801  1,1,2,AB,K,K, ,2, , , , , , , , , 
2021,      286601501  2,1,4,ABD,K,K,K, , , , , , , , , , 
2021,      286602501  1,1,4,A,C, , , , ,1, , , , , , , 
2021,      286602501  1,2,3,AB,CK,CK, , , ,1, , , , , , , 
2021,      286603101  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      286605901  1,1,2,A,BCK, , ,2,2, , , , , , , , 
2021,      286606001  2,1,1,AB,B,B, , , , , , , , , , , 
2021,      286606501  2,1,3,A,BK, , ,2, , , , , , , , , 
2021,      286606501  2,2,2,AB,ABCK,ABCK, ,2, , , , , , , , , 
2021,      286702701  2,1,5,AB,C,C, ,2, ,2, ,2, ,2,2,2, 
2021,      286708301  2,1,2,AB,E,C, ,1,2,2, , , , , , , 
2021,      286708901  2,1,2,A,K, , , , , , , , , , , , 
2021,      286708901  2,2,1,A,K, , , , , , , , , , , , 
2021,      286800301  1,1,1,AB,AK,AK, , , , , , , , , , , 
2021,      286803201  2,1,4,Y, , , , ,2,2, , , , , , , 
2021,      286803201  2,2,3,AB,C,B, , ,2,2, , , , , , , 
2021,      286912601  2,1,3,AB,BCK,K, , , , , , , , , , , 
2021,      286912601  2,2,2,AB,BCEK,BC, , , , , , , , , , , 
2021,      286913201  2,1,2,A,BEK, , ,2, , , , , , ,2, , 
2021,      286916801  1,1,1,A,BCK, , , , , , , , , , , , 
2021,      286917101  1,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      287000501  2,1,2,AB,BK,BK, , , , , , , , , , , 
2021,      287000701  2,1,1,AB,BC,B, , , , , , , , , , , 
2021,      287002901  2,1,1,AB,BC,B, , , , , , , , , , , 
2021,      287003301  2,1,2,AB,BK,BK, , , , , , , , , , , 
2021,      287004901  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      287005201  2,1,3,AB,G,G, , , , , , , , , , , 
2021,      287101901  1,1,7,AB,E,E, , , , ,2, , , , , , 
2021,      287104201  2,1,1,ABC,ABK,EX,K, , , , , , , , , , 
2021,      287107201  1,1,2,A,BC, , , , , , , , , , , , 
2021,      287107801  1,1,1,AB,CK,CEK, , , , , , , , , , , 
2021,      287115101  2,1,1,AB,BCK,C, , , , , , , , , , , 
2021,      287201801  2,1,2,AB,BK,ABC, , , , , , , , , , , 
2021,      287203001  5,1,1,AB,K,AB, ,1,2,2, , , , ,1, , 
2021,      287204901  2,1,1,AB,ABE,A, , , , , , , , , , , 
2021,      287205401  2,1,1,AB,BK,BCK, , , , , , , , , , , 
2021,      287206901  2,1,1,A,AB, , , , , , , , , , , , 
2021,      287302801  2,1,3,AB,BK,BK, , , , , , , , , , , 
2021,      287303401  2,1,2,AF,ABC, ,C, , , , , , , , , , 
2021,      287305301  1,1,2,A,BK, , , , , , , , , , , , 
2021,      287310701  1,1,1,A,ABC, , ,1, , , , , , , , , 
2021,      287402201  2,1,4,AB,AB,AB, ,1,1,1,1, , ,1, , , 
2021,      287402901  2,1,2,AB,BEK,BEK, , , , , , , , , , , 
2021,      287402901  2,2,1,AB,BEK,BEK, , , , , , , , , , , 
2021,      287403101  2,1,2,AB,AB,AB, ,1, , , , , , ,2, , 
2021,      287403301  1,1,3,AB,BK,BK, , , , , , , , , , , 
2021,      287405101  2,1,2,AB,B,B, , , , , , , , , , , 
2021,      287501701  2,1,3,A,ABIK, , , , , , , , , , , , 
2021,      287502001  2,1,1,AB,AB,B, , , , , , , , , , , 
2021,      287504301  2,1,3,AB,BK,BK, , , , , , , , , , , 
2021,      287507201  1,1,2,A,BC, , , , , , , , , , , , 
2021,      287602301  2,1,4,AB,ABC,BCK, , , , , , , , , , , 
2021,      287604801  2,1,2,AB,C,C, , , , , , , , , , , 
2021,      287607001  2,1,2,AB,ABCK,BCK, , , , , , , , , , , 
2021,      287608401  2,1,3,AB,B,AB, , , , , , , , , , , 
2021,      287614101  1,1,1,AB,AB,AB, , , , , , , , , , , 
2021,      287614301  1,1,3,A,ABC, , , ,2, , , , , , , , 
2021,      287708701  2,1,2,AB,B,B, , , , , , , , , , , 
2021,      287708701  2,2,1,AB,AB,B, , , , , , , , , , , 
2021,      287709101  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      287709101  2,2,1,AB,BC,BC, , , , , , , , , , , 
2021,      287710501  1,1,1,A,BC, , , , , , , , , , , , 
2021,      287711401  1,1,2,A,BK, , , , , , , , , , , , 
2021,      287712401  2,1,7,AB,BEI,BE, , , , , , , , , , , 
2021,      287712401  2,2,6,AB,BEI,BE, , , , , , , , , , , 
2021,      287800701  2,1,3,AB,BC,BC, , , , , , , , , , , 
2021,      287802701  2,1,2,AB,ABCE,BC, , , , , , , , , , , 
2021,      287804001  2,1,1,AB,BCEK,BCK, , , , , , , , , , , 
2021,      287806101  1,1,3,A,ABC, , , , , , , , , ,2,2, 
2021,      287809901  1,1,4,A,BC, , ,1, , , , , , , , , 
2021,      287811001  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      287903201  2,1,2,AB,AK,B, , , , , , , , , , , 
2021,      287906101  2,1,4,AF,BCK, ,BCK, , , , , , , , , , 
2021,      287909901  2,1,1,AB,C,BC, , , , , , , , , , , 
2021,      288000801  2,1,2,AB,BK,BEK, , , , , , , , , , , 
2021,      288004801  2,1,1,AB,ABC,BCE, , ,2, , , , , , , , 
2021,      288008301  2,1,5,AB,BCGK,BCK, , , , , , , , , , , 
2021,      288012801  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      288100701  2,1,3,ABD,AB,BE,B, , , , , , , , , , 
2021,      288101001  2,1,5,AB,B,A, ,1,1,1,1, , , ,2,2, 
2021,      288104701  2,1,2,AB,AB,BE, , , , , , , , , , , 
2021,      288104701  2,2,1,AB,AC,BE, , , , , , , , , , , 
2021,      288105801  1,1,2,A,AB, , ,2,2,2, , , , , , , 
2021,      288105801  1,2,1,A,AB, , ,1,1,1, , , , , , , 
2021,      288106001  2,1,2,AB,AB,BE, , , , , , , , , , , 
2021,      288307301  2,1,4,AB,BC,BC, , , , , , , , , , , 
2021,      288310001  1,1,2,A,K, , ,2,2,2,2, , , ,2, , 
2021,      288310201  2,1,5,ABD,AB,B,B, , , , , , , , , , 
2021,      288310301  2,1,5,AB,BC,ABC, ,2, , , , , , , , , 
2021,      288312601  5,1,1,AC,K, ,K, , , , , , , , , , 
2021,      288312801  2,1,2,A,B, , ,2,2, , , , , , , , 
2021,      288401301  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      288401401  1,1,2,A,AK, , ,1,1, ,2, , , , , , 
2021,      288409401  3,1,2,AB,CK,K, , , , , , , , , , , 
2021,      288411101  2,1,3,A,BC, , , , , , , , , , , , 
2021,      288501601  5,1,1,A,BX, , , , , , , , , , , , 
2021,      288503201  4,1,2,A,B, , , ,1,1, , , , , , , 
2021,      288506301  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      288508201  1,1,2,A,ABK, , , , , , , , , , , , 
2021,      288600201  2,1,2,A,CK, , , , , , , , , , , , 
2021,      288603501  1,1,3,AB,ACK,CK, , ,2, , , , , , , , 
2021,      288603501  1,2,2,AB,ACK,CK, , ,2, , , , , , , , 
2021,      288606101  2,1,3,A,CK, , , , , , , , , , , , 
2021,      288606301  1,1,2,AB,K,K, , , , , , , , , , , 
2021,      288607201  1,1,1,A,BCEK, , , , , , , , , , , , 
2021,      288608801  1,1,1,A,CEK, , ,1,1,1,1,1, , ,1, , 
2021,      288609201  2,1,2,AB,BCGK,BCK, , , , , , , , , , , 
2021,      288609501  1,1,1,A,CEK, , ,1,1,1, , , , , , , 
2021,      288609601  2,1,2,AB,BK,BK, , , , , , , , , , , 
2021,      288609601  2,2,1,AB,BK,BK, , , , , , , , , , , 
2021,      288610301  2,1,4,A,CK, , , , , , , , , , , , 
2021,      288702101  1,1,2,A,E, , , , , , , , , , , , 
2021,      288702701  2,1,2,A,AC, , , , , , , , , , , , 
2021,      288704001  2,1,2,AB,CK,CK, ,2,2, , , , , , , , 
2021,      288803701  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      288804301  2,1,3,AB,K,BK, , , , , , , , , , , 
2021,      288804301  2,2,2,AB,BCK,BC, , , , , , , , , , , 
2021,      288804401  2,1,2,AB,BCK,BK, , , , , , , , , , , 
2021,      288804501  2,1,3,AB,K,K, , , , , , , , , , , 
2021,      288804501  2,2,2,AB,K,BK, , , , , , , , , , , 
2021,      288804901  2,1,1,AB,BK,BK, , , , , , , , , , , 
2021,      288805101  2,1,3,AB,CK,ACK, , , , , , , , , , , 
2021,      288805201  1,1,3,A,K, , , , , , , , , , , , 
2021,      288805301  2,1,2,AB,K,K, , , ,2, , , , , , , 
2021,      288808101  2,1,3,A,E, , ,2,2,2, , , , , , , 
2021,      288808401  2,1,2,AB,CE,CE, , , , , , , , , , , 
2021,      288900201  1,1,2,A,BC, , ,2, , ,2, , , ,2,2, 
2021,      288900701  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      288901501  2,1,4,AB,B,B, , , , , , , , , , , 
2021,      288902201  2,1,3,AB,B,BE, , , , , , , , , , , 
2021,      288902201  2,2,2,AB,B,BE, , , , , , , , , , , 
2021,      288902501  2,1,1,B, ,B, , , , , , , , , , , 
2021,      288902701  1,1,2,AC,BCK, ,BK, , , , , , , , , , 
2021,      288908201  2,1,3,AB,K,K, ,2, , ,2, , , , , , 
2021,      288909201  2,1,2,A,ABC, , , , , , , , , , , , 
2021,      289000301  2,1,1,A,AI, , , , , , , , , , , , 
2021,      289000501  2,1,4,A,K, , , , , , , , , , , , 
2021,      289001001  2,1,2,AB,AC,C, ,2, , , , , , , , , 
2021,      289002801  2,1,3,AB,C,C, , , , , , , , , , , 
